Price,Adj Close
Ticker,AAPL
Date,
2023-09-19,177.9625701904297
2023-09-20,174.40469360351562
2023-09-21,172.85433959960938
2023-09-22,173.70899963378906
2023-09-25,174.99102783203125
2023-09-26,170.8965301513672
2023-09-27,169.3759765625
2023-09-28,169.63438415527344
2023-09-29,170.1511688232422
2023-10-02,172.67544555664062
2023-10-03,171.3338165283203
2023-10-04,172.58599853515625
2023-10-05,173.8282928466797
2023-10-06,176.39231872558594
2023-10-09,177.88304138183594
2023-10-10,177.2867431640625
2023-10-11,178.6880340576172
2023-10-12,179.59242248535156
2023-10-13,177.743896484375
2023-10-16,177.61473083496094
2023-10-17,176.05442810058594
2023-10-18,174.7525177001953
2023-10-19,174.37489318847656
2023-10-20,171.81082153320312
2023-10-23,171.9300994873047
2023-10-24,172.3673858642578
2023-10-25,170.04185485839844
2023-10-26,165.85787963867188
2023-10-27,167.1796417236328
2023-10-30,169.23681640625
2023-10-31,169.71388244628906
2023-11-01,172.89410400390625
2023-11-02,176.47181701660156
2023-11-03,175.55751037597656
2023-11-06,178.12156677246094
2023-11-07,180.69554138183594
2023-11-08,181.75892639160156
2023-11-09,181.28189086914062
2023-11-10,185.49127197265625
2023-11-13,183.89906311035156
2023-11-14,186.52622985839844
2023-11-15,187.0934295654297
2023-11-16,188.78514099121094
2023-11-17,188.76522827148438
2023-11-20,190.5166473388672
2023-11-21,189.71058654785156
2023-11-22,190.37733459472656
2023-11-24,189.0438690185547
2023-11-27,188.86473083496094
2023-11-28,189.4717559814453
2023-11-29,188.44680786132812
2023-11-30,189.0239715576172
2023-12-01,190.30767822265625
2023-12-04,188.50648498535156
2023-12-05,192.47705078125
2023-12-06,191.3824005126953
2023-12-07,193.32290649414062
2023-12-08,194.75588989257812
2023-12-11,192.23822021484375
2023-12-12,193.7607879638672
2023-12-13,196.99493408203125
2023-12-14,197.14419555664062
2023-12-15,196.60682678222656
2023-12-18,194.9350128173828
2023-12-19,195.97988891601562
2023-12-20,193.88018798828125
2023-12-21,193.73089599609375
2023-12-22,192.6561737060547
2023-12-26,192.10887145996094
2023-12-27,192.20835876464844
2023-12-28,192.63629150390625
2023-12-29,191.5913848876953
