Date,AAPL,AMZN,GOOGL,META,MSFT
2021-03-11,119.43740844726562,155.67950439453125,104.767578125,273.057861328125,229.74208068847656
2021-03-12,118.5266342163086,154.47450256347656,102.24681854248047,267.59429931640625,228.40504455566406
2021-03-15,121.42542266845703,154.08399963378906,102.46827697753906,272.9282531738281,227.49432373046875
2021-03-16,122.97273254394531,154.59300231933594,103.93714141845703,278.4416198730469,230.3040313720703
2021-03-17,122.17951965332031,156.7864990234375,103.85383605957031,283.1574401855469,229.65487670898438
2021-03-18,118.03699493408203,151.39950561523438,100.8173599243164,277.7835998535156,223.53179931640625
2021-03-19,117.50814819335938,153.7480010986328,101.09766387939453,289.2391052246094,223.17332458496094
2021-03-22,120.83782958984375,155.5435028076172,101.28370666503906,292.6588134765625,228.6375732421875
2021-03-23,120.00542449951172,156.875,101.81439208984375,289.757568359375,230.1780548095703
2021-03-24,117.60607147216797,154.35350036621094,101.37548065185547,281.2930908203125,228.1240997314453
2021-03-25,118.09573364257812,152.31300354003906,101.37199401855469,277.90325927734375,225.10128784179688
2021-03-26,118.70291900634766,152.60150146484375,100.9864501953125,282.17041015625,229.1123046875
2021-03-29,118.87920379638672,153.7864990234375,102.0368423461914,289.947021484375,227.9110107421875
2021-03-30,117.4200210571289,152.76449584960938,102.07075500488281,287.1354675292969,224.62655639648438
2021-03-31,119.62347412109375,154.70399475097656,102.87126922607422,293.6458740234375,228.42445373535156
2021-04-01,120.45590209960938,158.0500030517578,106.22595977783203,297.7634582519531,234.7994384765625
2021-04-05,123.29592895507812,161.3365020751953,110.6739501953125,307.982666015625,241.31008911132812
2021-04-06,123.5994873046875,161.1909942626953,110.19014739990234,305.3406677246094,240.1377716064453
2021-04-07,125.25452423095703,163.96949768066406,111.67498016357422,312.150146484375,242.1141815185547
2021-04-08,127.66364288330078,164.96499633789062,112.24356842041016,312.0803527832031,245.35983276367188
2021-04-09,130.2490692138672,168.61000061035156,113.25306701660156,311.52203369140625,247.87884521484375
2021-04-12,128.5254669189453,168.96949768066406,111.95378875732422,310.60479736328125,247.93699645996094
2021-04-13,131.64944458007812,170.0,112.44306945800781,308.8301696777344,250.43658447265625
2021-04-14,129.29910278320312,166.64999389648438,111.81861877441406,301.9109802246094,247.6269073486328
2021-04-15,131.718017578125,168.95449829101562,113.98026275634766,306.8959655761719,251.41514587402344
2021-04-16,131.38507080078125,169.9720001220703,113.85557556152344,305.2608642578125,252.61647033691406
2021-04-19,132.05101013183594,168.60049438476562,114.20520782470703,301.33270263671875,250.67877197265625
2021-04-20,130.35679626464844,166.7344970703125,113.66903686523438,301.7414855957031,250.21376037597656
2021-04-21,130.7387237548828,168.1009979248047,113.63612365722656,300.5650329589844,252.4615020751953
2021-04-22,129.21095275878906,165.45199584960938,112.3478012084961,295.6299133300781,249.15769958496094
2021-04-23,131.54177856445312,167.04400634765625,114.71245574951172,300.22607421875,253.01373291015625
2021-04-26,131.93348693847656,170.4499969482422,115.21121978759766,302.13031005859375,253.40121459960938
2021-04-27,131.6103057861328,170.8715057373047,114.26605987548828,302.65875244140625,253.8081512451172
2021-04-28,130.8170623779297,172.9250030517578,117.66065216064453,306.1781311035156,246.6290283203125
2021-04-29,130.71913146972656,173.5655059814453,119.34248352050781,328.5208740234375,244.6428985595703
2021-04-30,128.74093627929688,173.37100219726562,117.38433837890625,324.1041259765625,244.32315063476562
2021-05-03,129.79855346679688,169.32449340820312,116.8646240234375,321.6116638183594,244.0131378173828
2021-05-04,125.20557403564453,165.593505859375,115.05660247802734,317.4043273925781,240.06993103027344
2021-05-05,125.45040893554688,163.52699279785156,115.45262145996094,314.0743408203125,238.79104614257812
2021-05-06,127.05648040771484,165.31849670410156,116.5788345336914,319.0593566894531,241.94949340820312
2021-05-07,127.73336029052734,164.58050537109375,117.3060302734375,318.12213134765625,244.594482421875
2021-05-10,124.437255859375,159.52450561523438,114.3044662475586,305.0515441894531,239.4789276123047
2021-05-11,123.51515197753906,161.19549560546875,113.22264099121094,305.60986328125,238.5585479736328
2021-05-12,120.43486785888672,157.5970001220703,109.74076080322266,301.64178466796875,231.5538330078125
2021-05-13,122.59302520751953,158.07350158691406,111.17671203613281,304.3436584472656,235.45822143554688
2021-05-14,125.02587127685547,161.14500427246094,113.63761138916016,314.9915771484375,240.41873168945312
2021-05-17,123.86830139160156,163.51950073242188,114.1633071899414,314.5130310058594,237.54127502441406
2021-05-18,122.47530364990234,161.61399841308594,112.84407806396484,309.029541015625,235.50668334960938
2021-05-19,122.31835174560547,161.58999633789062,113.29446411132812,312.648681640625,236.08932495117188
2021-05-20,124.8885269165039,162.38400268554688,115.06259155273438,317.6535949707031,239.35218811035156
2021-05-21,123.04427337646484,160.1540069580078,114.42316436767578,315.2807312011719,238.08006286621094
2021-05-24,124.68252563476562,162.24949645996094,117.76040649414062,323.6554870605469,243.52780151367188
2021-05-25,124.48631286621094,162.95249938964844,117.8516845703125,326.8060302734375,244.440673828125
2021-05-26,124.437255859375,163.25799560546875,118.7215347290039,326.6764221191406,244.21731567382812
2021-05-27,122.89714813232422,161.5054931640625,117.84220886230469,331.7510986328125,242.10032653808594
2021-05-28,122.23988342285156,161.15350341796875,117.55142211914062,327.74322509765625,242.45962524414062
2021-06-01,121.91615295410156,160.9324951171875,118.7649154663086,328.1419982910156,240.2455596923828
2021-06-02,122.68128204345703,161.69949340820312,118.23673248291016,328.16192626953125,240.1484375
2021-06-03,121.19022369384766,159.35049438476562,117.08906555175781,325.0612487792969,238.6044464111328
2021-06-04,123.49552917480469,160.31100463867188,119.38288116455078,329.35833740234375,243.53753662109375
2021-06-07,123.50532531738281,159.90049743652344,119.81831359863281,335.5696105957031,246.47019958496094
2021-06-08,124.32935333251953,163.20550537109375,119.62578582763672,332.6783142089844,245.2660369873047
2021-06-09,124.7119369506836,164.0574951171875,120.09961700439453,329.2586364746094,246.25656127929688
2021-06-10,123.71135711669922,167.4824981689453,121.45574951171875,331.4620056152344,249.80099487304688
2021-06-11,124.9277572631836,167.3415069580078,121.2098617553711,330.265625,250.43222045898438
2021-06-14,127.99820709228516,169.19349670410156,122.14305877685547,335.7590637207031,252.37440490722656
2021-06-15,127.17420959472656,169.156494140625,121.11959075927734,335.7391662597656,250.88861083984375
2021-06-16,127.67448425292969,170.7624969482422,120.47418212890625,330.08612060546875,249.9369659423828
2021-06-17,129.28330993652344,174.46200561523438,121.44278717041016,335.4998474121094,253.35516357421875
2021-06-18,127.97859191894531,174.34500122070312,119.81431579589844,328.6704406738281,251.9276885986328
2021-06-21,129.78358459472656,172.697998046875,121.5116195678711,331.2925109863281,255.03514099121094
2021-06-22,131.43165588378906,175.27200317382812,122.02833557128906,338.0122985839844,257.83184814453125
2021-06-23,131.156982421875,175.1909942626953,121.8253402709961,339.5675964355469,257.5987243652344
2021-06-24,130.87246704101562,172.45399475097656,122.19741821289062,342.1498107910156,258.977783203125
2021-06-25,130.5782012939453,170.072998046875,122.20590209960938,340.34527587890625,257.3559875488281
2021-06-28,132.2164306640625,172.1945037841797,122.23332977294922,354.5724182128906,260.94903564453125
2021-06-29,133.73699951171875,172.40699768066406,121.9704818725586,350.8337097167969,263.5515441894531
2021-06-30,134.35498046875,172.00799560546875,121.78793334960938,346.6662292480469,263.06597900390625
2021-07-01,134.65908813476562,171.64849853515625,122.14205932617188,353.3262023925781,263.74566650390625
2021-07-02,137.2978973388672,175.5489959716797,124.94810485839844,353.63525390625,269.6208190917969
2021-07-06,139.3187255859375,183.78700256347656,125.87830352783203,351.72100830078125,269.6305236816406
2021-07-07,141.82025146484375,184.82899475097656,126.1615982055664,349.4378356933594,271.8348693847656
2021-07-08,140.5155487060547,186.57049560546875,124.7351303100586,344.6123962402344,269.39739990234375
2021-07-09,142.3499298095703,185.9669952392578,125.20846557617188,349.3681335449219,269.9024353027344
2021-07-12,141.75155639648438,185.92750549316406,126.661865234375,352.0998840332031,269.30035400390625
2021-07-13,142.86988830566406,183.8679962158203,127.0269546508789,351.0331115722656,272.8545227050781
2021-07-14,146.3131103515625,184.08399963378906,127.92024993896484,346.58648681640625,274.3402404785156
2021-07-15,145.65586853027344,181.55999755859375,126.69129180908203,343.42596435546875,272.90301513671875
2021-07-16,143.60562133789062,178.68150329589844,126.65637969970703,340.1358642578125,272.631103515625
2021-07-19,139.74057006835938,177.47950744628906,124.2702865600586,335.93853759765625,268.999267578125
2021-07-20,143.3701629638672,178.6595001220703,125.89775848388672,340.6343994140625,271.2424621582031
2021-07-21,142.6344451904297,179.25999450683594,127.23394775390625,345.190673828125,273.2622985839844
2021-07-22,144.0078125,181.90150451660156,128.1042938232422,350.13580322265625,277.86529541015625
2021-07-23,145.73435974121094,182.83200073242188,132.6864471435547,368.6799621582031,281.2932434082031
2021-07-26,146.15614318847656,184.99099731445312,133.70391845703125,371.3419189453125,280.6910705566406
2021-07-27,143.9783935546875,181.3195037841797,131.57420349121094,366.7059020996094,278.25372314453125
2021-07-28,142.22242736816406,181.51600646972656,135.75784301757812,372.15948486328125,277.9429016113281
2021-07-29,142.86988830566406,179.99600219726562,135.44212341308594,357.2443542480469,278.2148742675781
2021-07-30,143.08567810058594,166.37950134277344,134.3937225341797,355.2304382324219,276.67083740234375
2021-08-02,142.75218200683594,166.57400512695312,134.5214080810547,350.8935241699219,276.5834655761719
2021-08-03,144.55714416503906,168.31199645996094,135.2949981689453,350.18560791015625,278.81689453125
2021-08-04,144.1549530029297,167.73599243164062,134.791748046875,357.8426208496094,278.2245788574219
2021-08-05,144.2628631591797,168.79949951171875,135.91494750976562,361.88043212890625,281.1475830078125
2021-08-06,143.57516479492188,167.2469940185547,135.40321350097656,362.4188232421875,281.0892333984375
2021-08-09,143.5260009765625,167.093505859375,136.57481384277344,360.52447509765625,279.99188232421875
2021-08-10,143.04464721679688,166.03399658203125,136.46908569335938,360.04595947265625,278.15667724609375
2021-08-11,143.30006408691406,164.60549926757812,135.9423828125,358.8794250488281,278.65185546875
2021-08-12,146.27691650390625,165.1750030517578,136.85511779785156,361.5613708496094,281.4291076660156
2021-08-13,146.48321533203125,164.69850158691406,137.38729858398438,362.08978271484375,284.3811950683594
2021-08-16,148.4677734375,164.94949340820312,137.96786499023438,365.45965576171875,286.08062744140625
2021-08-17,147.5540771484375,162.09800720214844,136.3239288330078,357.3739929199219,284.6046142578125
2021-08-18,143.79132080078125,160.06100463867188,135.11444091796875,354.38299560546875,282.8630065917969
2021-08-19,144.12533569335938,159.3874969482422,135.34486389160156,354.0539855957031,288.73956298828125
2021-08-20,145.58917236328125,159.99749755859375,137.09005737304688,358.2912292480469,296.1241455078125
2021-08-23,147.08248901367188,163.2935028076172,139.6956024169922,362.2593078613281,296.4064025878906
2021-08-24,146.99407958984375,165.28900146484375,140.91258239746094,364.4128112792969,294.4312438964844
2021-08-25,145.75621032714844,164.95899963378906,141.72805786132812,367.2841796875,293.8377380371094
2021-08-26,144.95057678222656,165.8000030517578,141.0911407470703,363.28619384765625,290.9967956542969
2021-08-27,145.9919891357422,167.48150634765625,143.64830017089844,371.51141357421875,291.6097717285156
2021-08-30,150.43264770507812,171.07850646972656,144.2333526611328,379.5173034667969,295.3750305175781
2021-08-31,149.16529846191406,173.5395050048828,144.34007263183594,378.24114990234375,293.7112731933594
2021-09-01,149.83334350585938,173.9499969482422,144.8568115234375,380.90313720703125,293.66259765625
2021-09-02,150.953369140625,173.156005859375,142.93307495117188,374.1534729003906,293.00103759765625
2021-09-03,151.59193420410156,173.90249633789062,143.38446044921875,375.1305236816406,292.9913635253906
2021-09-07,153.9399871826172,175.46449279785156,143.92413330078125,381.03277587890625,292.0572814941406
2021-09-08,152.38772583007812,176.27499389648438,143.33607482910156,376.43658447265625,292.0864562988281
2021-09-09,151.365966796875,174.20799255371094,143.1864471435547,376.86529541015625,289.2065734863281
2021-09-10,146.35546875,173.45750427246094,140.5280303955078,377.5532531738281,287.708251953125
2021-09-13,146.92532348632812,172.85850524902344,141.98094177246094,375.37982177734375,288.9536437988281
2021-09-14,145.5203857421875,172.5,142.19239807128906,375.39971923828125,291.6778564453125
2021-09-15,146.41441345214844,173.7895050048828,144.07276916503906,372.7975769042969,296.5717468261719
2021-09-16,146.17864990234375,174.41200256347656,143.25527954101562,371.94012451171875,296.9609680175781
2021-09-17,143.49656677246094,173.12600708007812,140.4522247314453,363.6251525878906,291.7557067871094
2021-09-20,140.43130493164062,167.7864990234375,138.37686157226562,354.6322326660156,286.33636474609375
2021-09-21,140.9127197265625,167.18150329589844,138.6895751953125,356.4069519042969,286.8228454589844
2021-09-22,143.29026794433594,169.00250244140625,139.93699645996094,342.1797180175781,290.5006103515625
2021-09-23,144.25303649902344,170.8000030517578,140.86720275878906,344.9215087890625,291.4541015625
2021-09-24,144.3414764404297,171.2760009765625,141.8637237548828,351.90045166015625,291.24981689453125
2021-09-27,142.81869506835938,170.2899932861328,140.72354125976562,352.5185852050781,286.21002197265625
2021-09-28,139.41941833496094,165.79800415039062,135.49449157714844,339.6274108886719,275.8481140136719
2021-09-29,140.32325744628906,165.05599975585938,134.0216522216797,338.5905456542969,276.31512451171875
2021-09-30,139.0166015625,164.2519989013672,133.34580993652344,338.3712158203125,274.2913818359375
2021-10-01,140.14639282226562,164.16299438476562,136.2057342529297,341.9803466796875,281.277099609375
2021-10-04,136.697998046875,159.48899841308594,133.32936096191406,325.250732421875,275.44915771484375
2021-10-05,138.63345336914062,161.0500030517578,135.68701171875,331.96051025390625,280.9462890625
2021-10-06,139.50779724121094,163.10049438476562,137.2252197265625,332.6385192871094,285.1786193847656
2021-10-07,140.77517700195312,165.1215057373047,138.88111877441406,328.2317199707031,286.8715515136719
2021-10-08,140.3920440673828,164.43099975585938,139.4402313232422,329.0592346191406,286.8715515136719
2021-10-11,140.30361938476562,162.31500244140625,138.5708770751953,324.4730529785156,286.2683410644531
2021-10-12,139.0264129638672,162.3665008544922,136.11196899414062,322.7980651855469,284.954833984375
2021-10-13,138.43695068359375,164.21400451660156,137.24215698242188,323.5657958984375,288.29205322265625
2021-10-14,141.2369384765625,164.9929962158203,140.80235290527344,327.5437927246094,294.5577392578125
2021-10-15,142.29795837402344,170.4510040283203,141.01881408691406,323.7851257324219,295.978271484375
2021-10-18,143.9779510498047,172.33700561523438,142.42532348632812,334.3333435058594,298.9749450683594
2021-10-19,146.14913940429688,172.20750427246094,142.88319396972656,338.9693908691406,299.88946533203125
2021-10-20,146.64039611816406,170.7530059814453,141.4188232421875,339.7570495605469,299.0916442871094
2021-10-21,146.85653686523438,171.75050354003906,141.53553771972656,340.8537292480469,302.3509826660156
2021-10-22,146.08038330078125,166.77749633789062,137.22669982910156,323.63555908203125,300.7943115234375
2021-10-25,146.03126525878906,166.01849365234375,137.1074981689453,327.70330810546875,299.79217529296875
2021-10-26,146.69935607910156,168.80349731445312,138.9644012451172,314.8619689941406,301.7185363769531
2021-10-27,146.23757934570312,169.62449645996094,145.8563232421875,311.2827453613281,314.4251708984375
2021-10-28,149.89230346679688,172.32850646972656,145.48873901367188,315.9686584472656,315.57330322265625
2021-10-29,147.17091369628906,168.6215057373047,147.68032836914062,322.5986633300781,322.6465759277344
2021-11-01,146.34568786621094,165.90550231933594,143.14256286621094,328.9894714355469,320.45745849609375
2021-11-02,147.38705444335938,165.6374969482422,145.07327270507812,327.09515380859375,324.11566162109375
2021-11-03,148.8312530517578,169.1999969482422,146.23590087890625,330.6245422363281,324.9621887207031
2021-11-04,148.31057739257812,173.85000610351562,147.90127563476562,334.84185791015625,327.3360900878906
2021-11-05,148.8418426513672,175.94949340820312,148.48434448242188,340.10595703125,326.9664001464844
2021-11-08,148.01539611816406,174.44900512695312,148.6628875732422,337.603515625,327.8712463378906
2021-11-09,148.37942504882812,178.81149291992188,148.55067443847656,334.3632507324219,326.859375
2021-11-10,145.5360107421875,174.1024932861328,145.5331268310547,326.656494140625,321.8487548828125
2021-11-11,145.48683166503906,173.625,145.4064483642578,326.75616455078125,323.43463134765625
2021-11-12,147.57264709472656,176.25750732421875,148.31076049804688,339.8667297363281,327.6085510253906
2021-11-15,147.5824737548828,177.28399658203125,148.08531188964844,346.5166931152344,326.97613525390625
2021-11-16,148.5663604736328,177.03500366210938,147.5107421875,341.93048095703125,330.3230895996094
2021-11-17,151.01625061035156,177.4499969482422,147.68130493164062,339.7470397949219,330.5472412109375
2021-11-18,155.32566833496094,184.80299377441406,149.46839904785156,337.6733093261719,332.6428527832031
2021-11-19,157.9624786376953,183.82850646972656,148.5586395263672,344.2634582519531,334.4363708496094
2021-11-22,158.4248809814453,178.6284942626953,145.9406280517578,339.9863586425781,331.2392883300781
2021-11-23,158.80860900878906,179.0019989013672,145.42190551757812,336.23760986328125,329.1435852050781
2021-11-24,159.330078125,179.02049255371094,145.7590789794922,340.03619384765625,329.3677978515625
2021-11-26,154.28269958496094,175.22799682617188,141.83180236816406,332.1200256347656,321.34588623046875
2021-11-29,157.657470703125,178.07850646972656,145.17103576660156,337.0152893066406,328.1202392578125
2021-11-30,162.63592529296875,175.35350036621094,141.54702758789062,323.48602294921875,322.2328796386719
2021-12-01,162.11444091796875,172.18600463867188,140.70309448242188,309.66766357421875,321.7357177734375
2021-12-02,161.1207275390625,171.8679962158203,142.6128692626953,309.458251953125,321.16064453125
2021-12-03,159.231689453125,169.489501953125,141.6507568359375,305.9189147949219,314.844482421875
2021-12-06,162.65557861328125,171.36849975585938,142.8013916015625,316.9158020019531,317.9441223144531
2021-12-07,168.42115783691406,176.1645050048828,146.90573120117188,321.8409729003906,326.4533996582031
2021-12-08,172.25828552246094,176.1580047607422,147.82046508789062,329.5677185058594,326.5021667480469
2021-12-09,171.7466583251953,174.17100524902344,147.27383422851562,328.8299560546875,324.6794128417969
2021-12-10,176.55784606933594,172.21200561523438,147.63592529296875,328.7601623535156,333.88079833984375
2021-12-13,172.90765380859375,169.5675048828125,145.46630859375,333.48590087890625,330.82012939453125
2021-12-14,171.52037048339844,169.0915069580078,143.55154418945312,332.7381591796875,320.03973388671875
2021-12-15,176.41029357910156,173.31500244140625,146.07928466796875,340.6343994140625,326.19024658203125
2021-12-16,169.48373413085938,168.87100219726562,144.0882110595703,333.8946838378906,316.68670654296875
2021-12-17,168.3817901611328,170.0175018310547,141.37493896484375,332.78802490234375,315.61456298828125
2021-12-20,167.01419067382812,167.07899475097656,141.25721740722656,324.4730529785156,311.8229064941406
2021-12-21,170.20196533203125,170.41700744628906,143.1181182861328,333.19677734375,319.0162658691406
2021-12-22,172.8092803955078,171.03700256347656,146.0533447265625,329.4580383300781,324.77691650390625
2021-12-23,173.43893432617188,171.06849670410156,146.55361938476562,334.2336730957031,326.229248046875
2021-12-27,177.42369079589844,169.66949462890625,147.54116821289062,345.14080810546875,333.7931213378906
2021-12-28,176.40045166015625,170.66099548339844,146.32467651367188,345.18072509765625,332.6234436035156
2021-12-29,176.4889678955078,169.2010040283203,146.29275512695312,341.91058349609375,333.30572509765625
2021-12-30,175.32798767089844,168.64450073242188,145.83938598632812,343.3262634277344,330.7422180175781
2021-12-31,174.70816040039062,166.7169952392578,144.4942169189453,335.34033203125,327.8180236816406
2022-01-03,179.0765838623047,170.4044952392578,144.63336181640625,337.52374267578125,326.2876892089844
2022-01-04,176.80381774902344,167.52200317382812,144.04283142089844,335.5198059082031,320.6927795410156
2022-01-05,172.10086059570312,164.35699462890625,137.4346923828125,323.1968994140625,308.38214111328125
2022-01-06,169.22793579101562,163.25399780273438,137.40725708007812,331.4620056152344,305.9452819824219
2022-01-07,169.39515686035156,162.5540008544922,136.67855834960938,330.7940368652344,306.10125732421875
2022-01-10,169.41485595703125,161.48599243164062,138.3269805908203,327.0851745605469,306.3254089355469
2022-01-11,172.25828552246094,165.36199951171875,139.39083862304688,333.36627197265625,307.0174865722656
2022-01-12,172.70101928710938,165.20700073242188,141.08116149902344,332.2596130371094,310.22430419921875
2022-01-13,169.41485595703125,161.21400451660156,138.24468994140625,325.4999694824219,297.0948486328125
2022-01-14,170.2806854248047,162.13800048828125,139.13597106933594,330.9036865234375,302.3583679199219
2022-01-18,167.06336975097656,158.91749572753906,135.66207885742188,317.1949462890625,294.9991455078125
2022-01-19,163.5509033203125,156.2989959716797,134.78274536132812,318.6306457519531,295.6619567871094
2022-01-20,161.858642578125,151.66749572753906,132.9782257080078,315.6097412109375,293.9757385253906
2022-01-21,159.79249572753906,142.64300537109375,130.02952575683594,302.25994873046875,288.5465087890625
2022-01-24,159.0152130126953,144.54400634765625,130.4809112548828,307.7832946777344,288.8779296875
2022-01-25,157.20486450195312,139.98599243164062,126.6214599609375,299.2489929199219,281.1971130371094
2022-01-26,157.1163330078125,138.87249755859375,128.91378784179688,293.74554443359375,289.2093505859375
2022-01-27,156.65386962890625,139.6374969482422,128.6863555908203,293.75555419921875,292.2602233886719
2022-01-28,167.5848388671875,143.97799682617188,133.02162170410156,300.8042907714844,300.46734619140625
2022-01-31,171.963134765625,149.57350158691406,134.9692840576172,312.31964111328125,303.1185607910156
2022-02-01,171.79588317871094,151.19349670410156,137.30401611328125,318.04241943359375,300.9547424316406
2022-02-02,173.00604248046875,150.6125030517578,147.6344451904297,322.0303955078125,305.5359191894531
2022-02-03,170.11338806152344,138.8455047607422,142.73655700683594,237.04627990722656,293.6346130371094
2022-02-04,169.82772827148438,157.63949584960938,142.93905639648438,236.37831115722656,298.2060241699219
2022-02-07,169.1085662841797,157.9355010986328,138.857177734375,224.23486328125,293.3421936035156
2022-02-08,172.23147583007812,161.4134979248047,139.0546875,219.51905822753906,296.86090087890625
2022-02-09,173.65989685058594,161.1894989013672,141.24224853515625,231.30357360839844,303.3428039550781
2022-02-10,169.56175231933594,159.0034942626953,138.277587890625,227.3853759765625,294.7359619140625
2022-02-11,166.13343811035156,153.2935028076172,133.95082092285156,218.89096069335938,287.58160400390625
2022-02-14,166.36990356445312,155.16700744628906,135.19125366210938,217.04649353027344,287.5425720214844
2022-02-15,170.22177124023438,156.510498046875,136.2710723876953,220.33657836914062,292.874267578125
2022-02-16,169.98538208007812,158.10049438476562,137.39779663085938,215.8899688720703,292.5325012207031
2022-02-17,166.36990356445312,154.65249633789062,132.2116241455078,207.08648681640625,283.96649169921875
2022-02-18,164.8134002685547,152.60150146484375,130.08090209960938,205.5411376953125,281.23162841796875
2022-02-22,161.87767028808594,150.19749450683594,129.49285888671875,201.473388671875,281.0264587402344
2022-02-23,157.69085693359375,144.82699584960938,127.2728500366211,197.85427856445312,273.7497863769531
2022-02-24,160.32115173339844,151.35800170898438,132.3632354736328,206.97682189941406,287.7366943359375
2022-02-25,162.39981079101562,153.7884979248047,134.1273956298828,209.84815979003906,290.3934020996094
2022-02-28,162.665771484375,153.56300354003906,134.72341918945312,210.3965301513672,291.8390197753906
2022-03-01,160.77432250976562,151.14199829101562,133.7303466796875,202.879150390625,288.0882568359375
2022-03-02,164.08438110351562,152.05250549316406,134.23910522460938,207.4852752685547,293.2063903808594
2022-03-03,163.75929260253906,147.89849853515625,133.5687713623047,202.3607177734375,289.0357666015625
2022-03-04,160.7447509765625,145.64100646972656,131.58067321777344,199.45945739746094,283.11669921875
2022-03-07,156.9322967529297,137.4530029296875,126.06634521484375,186.90724182128906,272.4214172363281
2022-03-08,155.09996032714844,136.01449584960938,126.7905502319336,189.71878051757812,269.43267822265625
2022-03-09,160.5280303955078,139.2790069580078,133.0904541015625,197.9041290283203,281.788330078125
2022-03-10,156.1638946533203,146.8175048828125,132.10240173339844,194.6240234375,278.9460754394531
2022-03-11,152.43019104003906,145.52450561523438,129.54971313476562,187.0468292236328,273.5544738769531
2022-03-14,148.3813018798828,141.85299682617188,125.639892578125,186.0697784423828,270.0089111328125
2022-03-15,152.78485107421875,147.3665008544922,128.8788604736328,191.45355224609375,280.46978759765625
2022-03-16,157.21798706054688,153.10400390625,132.9512939453125,203.01873779296875,287.54132080078125
2022-03-17,158.23265075683594,157.23899841308594,133.50840759277344,207.21609497070312,288.3520202636719
2022-03-18,161.542724609375,161.25050354003906,135.78927612304688,215.8401336669922,293.4407653808594
2022-03-21,162.9219512939453,161.4915008544922,135.76531982421875,210.8551483154297,292.2003479003906
2022-03-22,166.310791015625,164.88900756835938,139.52252197265625,215.99964904785156,296.98638916015625
2022-03-23,167.68014526367188,163.4080047607422,137.93394470214844,212.81922912597656,292.5226135253906
2022-03-24,171.48277282714844,163.64950561523438,141.22232055664062,218.910888671875,297.0254211425781
2022-03-25,172.1230926513672,164.77349853515625,141.32305908203125,221.1541290283203,296.61517333984375
2022-03-28,172.99002075195312,168.99049377441406,141.10610961914062,222.91880798339844,303.4718933105469
2022-03-29,176.30010986328125,169.31500244140625,142.15350341796875,229.1699981689453,308.0723876953125
2022-03-30,175.1277618408203,166.30099487304688,141.58790588378906,227.16603088378906,306.5583801269531
2022-03-31,172.01475524902344,162.99749755859375,138.7239990234375,221.69252014160156,301.1374816894531
2022-04-01,171.71917724609375,163.55999755859375,139.8043212890625,224.17503356933594,302.2217102050781
2022-04-04,175.78781127929688,168.34649658203125,142.61834716796875,233.18789672851562,307.6425476074219
2022-04-05,172.4580535888672,164.05499267578125,140.24374389648438,231.14404296875,303.6476745605469
2022-04-06,169.27606201171875,158.75599670410156,136.21072387695312,222.6296844482422,292.5325012207031
2022-04-07,169.58145141601562,157.7845001220703,135.55284118652344,222.28074645996094,294.3589172363281
2022-04-08,167.56190490722656,154.4604949951172,132.95828247070312,221.66261291503906,290.0613098144531
2022-04-11,163.2864227294922,151.1219940185547,128.5052947998047,215.81021118164062,278.62371826171875
2022-04-12,165.1680450439453,150.78750610351562,127.39904022216797,213.4971923828125,275.4981994628906
2022-04-13,167.86734008789062,155.54100036621094,129.57315063476562,214.3446502685547,280.9288024902344
2022-04-14,162.8332977294922,151.7064971923828,126.41697692871094,209.549072265625,273.320068359375
2022-04-18,162.61654663085938,152.78500366210938,127.36112976074219,210.13731384277344,273.99395751953125
2022-04-19,164.91189575195312,158.11549377441406,129.68788146972656,216.65765380859375,278.6628112792969
2022-04-20,164.7444305419922,153.9980010986328,127.72372436523438,199.81837463378906,279.6980895996094
2022-04-21,163.94647216796875,148.29600524902344,124.50619506835938,187.5054473876953,274.2772216796875
2022-04-22,159.38525390625,144.35000610351562,119.33999633789062,183.55734252929688,267.6549377441406
2022-04-25,160.45909118652344,146.07400512695312,122.77000427246094,186.42868041992188,274.1893005371094
2022-04-26,154.46945190429688,139.39100646972656,118.35693359375,180.4068145751953,263.9336242675781
2022-04-27,154.2428741455078,138.16700744628906,114.01219177246094,174.42483520507812,276.63116455078125
2022-04-28,161.20779418945312,144.59649658203125,118.22974395751953,205.1124267578125,282.8919982910156
2022-04-29,155.3068084716797,124.28150177001953,113.82764434814453,199.8682098388672,271.0637512207031
2022-05-02,155.6122283935547,124.5,116.29503631591797,210.49623107910156,277.8520812988281
2022-05-03,157.109619140625,124.25350189208984,117.04418182373047,211.39352416992188,275.22467041015625
2022-05-04,163.55239868164062,125.92849731445312,121.95901489257812,222.73936462402344,283.23394775390625
2022-05-05,154.4398956298828,116.40699768066406,116.21772766113281,207.65476989746094,270.8977966308594
2022-05-06,155.1699676513672,114.77249908447266,115.4605941772461,203.15830993652344,268.3386535644531
2022-05-09,150.01998901367188,108.78900146484375,112.23309326171875,195.6210174560547,258.4248352050781
2022-05-10,152.43711853027344,108.85900115966797,114.11243438720703,197.0566864013672,263.2303466796875
2022-05-11,144.5345916748047,105.37200164794922,113.3218994140625,188.17343139648438,254.4885711669922
2022-05-12,140.64743041992188,106.93049621582031,112.56527709960938,190.66592407226562,249.40951538085938
2022-05-13,145.13638305664062,113.05500030517578,115.76385498046875,198.02377319335938,255.0452880859375
2022-05-16,143.5874786376953,110.81050109863281,114.16231536865234,199.4394989013672,255.41647338867188
2022-05-17,147.23782348632812,115.36849975585938,116.185302734375,202.0117645263672,260.6127624511719
